dates,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index,option_spx_logimplvol_mtau_1,option_spx_logimplvol_mtau_2,option_spx_logimplvol_mtau_3,option_spx_logimplvol_mtau_4,option_spx_logimplvol_mtau_5,option_spx_logimplvol_mtau_6,option_spx_logimplvol_mtau_7,option_spx_logimplvol_mtau_8,option_spx_logimplvol_mtau_9,option_spx_logimplvol_mtau_10,option_spx_logimplvol_mtau_11,option_spx_logimplvol_mtau_12,option_spx_logimplvol_mtau_13,option_spx_logimplvol_mtau_14,option_spx_logimplvol_mtau_15,option_spx_logimplvol_mtau_16,option_spx_logimplvol_mtau_17,option_spx_logimplvol_mtau_18,option_spx_logimplvol_mtau_19,option_spx_logimplvol_mtau_20,option_spx_logimplvol_mtau_21,option_spx_logimplvol_mtau_22,option_spx_logimplvol_mtau_23,option_spx_logimplvol_mtau_24,option_spx_logimplvol_mtau_25,option_spx_logimplvol_mtau_26,option_spx_logimplvol_mtau_27,option_spx_logimplvol_mtau_28,option_spx_logimplvol_mtau_29,option_spx_logimplvol_mtau_30,option_spx_logimplvol_mtau_31,option_spx_logimplvol_mtau_32,option_spx_logimplvol_mtau_33,option_spx_logimplvol_mtau_34,option_spx_logimplvol_mtau_35,option_spx_logimplvol_mtau_36,option_spx_logimplvol_mtau_37,option_spx_logimplvol_mtau_38,option_spx_logimplvol_mtau_39,option_spx_logimplvol_mtau_40,option_spx_logimplvol_mtau_41,option_spx_logimplvol_mtau_42,option_spx_logimplvol_mtau_43,option_spx_logimplvol_mtau_44,option_spx_logimplvol_mtau_45,option_spx_logimplvol_mtau_46,option_spx_logimplvol_mtau_47,option_spx_logimplvol_mtau_48,option_spx_logimplvol_mtau_49,option_spx_logimplvol_mtau_50,option_spx_logimplvol_mtau_51,option_spx_logimplvol_mtau_52,option_spx_logimplvol_mtau_53,option_spx_logimplvol_mtau_54,option_spx_logimplvol_mtau_55,option_spx_logimplvol_mtau_56,option_spx_logimplvol_mtau_57,option_spx_logimplvol_mtau_58,option_spx_logimplvol_mtau_59,option_spx_logimplvol_mtau_60,option_spx_logimplvol_mtau_61,option_spx_logimplvol_mtau_62,option_spx_logimplvol_mtau_63,option_spx_logimplvol_mtau_64,option_spx_logimplvol_mtau_65,option_spx_logimplvol_mtau_66,option_spx_logimplvol_mtau_67,option_spx_logimplvol_mtau_68,option_spx_logimplvol_mtau_69,option_spx_logimplvol_mtau_70,option_spx_logimplvol_mtau_71,option_spx_logimplvol_mtau_72,option_spx_logimplvol_mtau_73,option_spx_logimplvol_mtau_74,option_spx_logimplvol_mtau_75,option_spx_logimplvol_mtau_76,option_spx_logimplvol_mtau_77,option_spx_logimplvol_mtau_78,option_spx_logimplvol_mtau_79,option_spx_logimplvol_mtau_80,option_spx_logimplvol_mtau_81,option_spx_logimplvol_mtau_82,option_spx_logimplvol_mtau_83,option_spx_logimplvol_mtau_84,option_spx_logimplvol_mtau_85,option_spx_logimplvol_mtau_86,option_spx_logimplvol_mtau_87,option_spx_logimplvol_mtau_88,option_spx_logimplvol_mtau_89,option_spx_logimplvol_mtau_90,t_first,tau,m,l_bar,y
2011-01-20,2.85478487880774,3.7514339771782694,3.737047996545175,2.7495695524126873,5.798850200828595,7.154818461286573,-2.1825880865281264,-2.21037900851143,-2.195318351616248,-2.181296132992901,-2.1711576153133736,-2.151882215103127,-2.1265254041125,-2.1278884685518205,-2.1242977070427402,-2.1310003226765604,-2.143641497943776,-2.10969441134578,-2.0729731097483146,-2.027162401352135,-2.0005117602658387,-1.9735415071192064,-1.9298128924313749,-1.9154796791326711,-1.893977665931899,-1.8817242339187292,-2.0612690849570168,-1.9913969630039923,-1.9454301544176336,-1.8833032772006215,-1.849739727411812,-1.820195995089062,-1.7681077944472072,-1.7460365298083491,-1.7134195354760002,-1.693090810258361,-1.9452969576534525,-1.8620886971504362,-1.8160514535501031,-1.7485299093132143,-1.7143447370606273,-1.6854792324409493,-1.631215111214516,-1.6061077461158726,-1.5661594683787474,-1.5437107905268366,-1.8067643614057929,-1.7270696891996846,-1.6872139015812089,-1.62183016801645,-1.5912208454758316,-1.565188538811024,-1.5128399717634764,-1.48774949417541,-1.4428048551625847,-1.4219707862898963,-1.6554212389840974,-1.590247428442136,-1.560512636210389,-1.502340058620323,-1.4781313844732553,-1.4564034064400075,-1.4088216409659984,-1.3858787873011065,-1.3374903725490983,-1.3208688927981591,-1.4986752842427937,-1.4543193205248999,-1.4369608325246226,-1.3893190659539871,-1.3734111587649713,-1.3570116769638336,-1.3162661994489042,-1.2970476136820845,-1.2463091939854192,-1.2358675200675706,-1.341597865489368,-1.321042142957753,-1.3171565999796415,-1.2821295274531237,-1.275786245892137,-1.2654362017661942,-1.2330794720214926,-1.2188107191400253,-1.166529927642751,-1.1638680360191174,-1.1873891346533987,-1.191489525906456,-1.2014111206981068,-1.180219620412937,-1.184259718718315,-1.180468087355298,-1.1576971694121703,-1.1493723341855977,-1.0961697755884519,-1.1026702149693004,,,,,
2011-01-21,2.9234518611643554,3.7634301853782324,3.7327838930174506,2.738243106464989,5.780261918361419,7.157229125542377,-2.169194390590592,-2.233865331686913,-2.185342313834491,-2.15887311188699,-2.146418482218041,-2.132779557088659,-2.122228192503978,-2.1237561403100114,-2.1144750590819874,-2.128801842568111,-2.1444630416542227,-2.1235037851369847,-2.0644683584671237,-2.0120426610036777,-1.9866828970952237,-1.962744348930465,-1.9259071967828754,-1.9115730254695407,-1.8879836764024398,-1.879927937515195,-2.064336214869885,-1.99540820086197,-1.934732415972813,-1.870882899432646,-1.8403659541474562,-1.8121939953767698,-1.7626695955436678,-1.7406233238910627,-1.7084989374826585,-1.6908545770051793,-1.9408323426977825,-1.8569213209116116,-1.8007751566724222,-1.7357252659341447,-1.7052265349964164,-1.6767712648253774,-1.623067400646285,-1.598142951142461,-1.560748152438747,-1.5405549012983477,-1.7887046324805218,-1.7137141803586087,-1.6659585958446244,-1.6065957009175997,-1.5795621717062898,-1.5534543187623426,-1.501199373924862,-1.4765257079342855,-1.4359006065030557,-1.4175707734646876,-1.621110338221712,-1.5698035778376978,-1.5325756441412206,-1.4833407793492301,-1.462046122064344,-1.4400598824657704,-1.393131623108004,-1.3708720368188483,-1.3283886294303369,-1.3149747239211564,-1.44777880098855,-1.4278458849510085,-1.402104114490461,-1.3657078570883663,-1.3516222683155699,-1.334958050421436,-1.2961099264365363,-1.2778405257499137,-1.2344759769767684,-1.2282662630652517,-1.2750571171684457,-1.289486947405346,-1.2754354635144514,-1.2533950722611173,-1.2474347306140983,-1.2368989772254138,-1.208130638159652,-1.1950505994576002,-1.1515343685855652,-1.1543642200430893,-1.106699618383224,-1.1556676347261967,-1.1530557584907157,-1.146081972968979,-1.148779215106398,-1.1449025833287643,-1.127690532344136,-1.1207465895257462,-1.0776454285430666,-1.09107425351849,,,,,
2011-01-24,2.9385320941359905,3.757448902636702,3.7483363355633736,2.777339917415265,5.81257708704831,7.1630484482319146,-2.1208159238411666,-2.2638904636373236,-2.224520203010506,-2.2139144266879343,-2.2215845160913297,-2.20458927897633,-2.176350139684356,-2.1776294189323515,-2.162117184487564,-2.1590544112042895,-2.13885080732062,-2.1665247763902684,-2.1080134345877894,-2.06709889091078,-2.0486725276484146,-2.0152115349355815,-1.9651392054912633,-1.9487767928292532,-1.9176985582206434,-1.9008718864999685,-2.1008344712747093,-2.048391313336122,-1.9806412355560827,-1.9235837156925493,-1.8925993882835495,-1.8530498430129039,-1.7947256072547904,-1.7708370057109766,-1.7319726465390322,-1.709900584774653,-2.012708938112646,-1.9170064496828305,-1.847540830834884,-1.7846106161424167,-1.7500900350782096,-1.710948913368052,-1.65252880141067,-1.6269064385603742,-1.5844914484514454,-1.5617400677724362,-1.886471074423532,-1.7785189620092696,-1.712524318967592,-1.6508219857192077,-1.6187716826486258,-1.5842580816450207,-1.5310341742454567,-1.5073928683899738,-1.464057907508085,-1.4435033899919194,-1.7356061744830873,-1.6374930284982547,-1.5782435442235918,-1.5224733478341892,-1.4968661125997496,-1.4697832966241682,-1.4253928962896953,-1.4063313976535243,-1.36388231987454,-1.3475774601223727,-1.5717159486165049,-1.4970780713320209,-1.4464414488159243,-1.399578639676431,-1.3830034968436362,-1.3652357209890384,-1.3322938539477516,-1.319763830640575,-1.2795462739233325,-1.2691145946549522,-1.4032718972837321,-1.3593156636679051,-1.3181957534962747,-1.2820065184476865,-1.2761042413969754,-1.2689188434619634,-1.2493756223806174,-1.2449333902856778,-1.2080229014054664,-1.204862599172043,-1.2358001292488094,-1.2254445447115216,-1.1941187460190397,-1.1695428845929763,-1.1753009785106185,-1.1795400971698455,-1.1748951744962222,-1.1798473046121838,-1.1471574424463469,-1.152559298345719,,,,,
2011-01-25,2.9355363098505385,3.7541122654262953,3.74646180585729,2.7657088601690187,5.8242138522091995,7.163311807928559,-2.212068666720423,-2.299698288899492,-2.2851840134986285,-2.281626981099618,-2.2896770035238676,-2.2714544095071667,-2.2126071257972044,-2.1903420477198945,-2.1769251103340603,-2.167944392793583,-2.1886516643140568,-2.2008749487132486,-2.15596956872378,-2.1097842970639853,-2.087867360803365,-2.0529257029065966,-1.9927430786580105,-1.96724560103784,-1.9337866739465719,-1.9098505250351476,-2.1193731934267803,-2.0776342938408128,-2.01562480591356,-1.949036999286767,-1.913971919534392,-1.8734755726494863,-1.8155951276671438,-1.7898429036465395,-1.7465713167402985,-1.7175075902632575,-2.01296969136851,-1.9389934545090988,-1.8701916999104855,-1.7984276011205282,-1.760692563453145,-1.7211946170550991,-1.6677283540857888,-1.6434438175564792,-1.5960125635794995,-1.5671256979120447,-1.880451903600033,-1.7923160773963327,-1.7239410032019555,-1.6570133729026884,-1.6232920018085206,-1.588904554510311,-1.5412026241110566,-1.519497661259864,-1.4714306067037068,-1.4460631679432914,-1.7321915657837832,-1.6429849643133365,-1.5796835867542587,-1.5239153307329036,-1.4985184099369544,-1.4719428255715659,-1.4309328365382128,-1.4125879540730164,-1.3662893228543904,-1.3468135081208468,-1.576405640836608,-1.49462577380794,-1.4391490623741618,-1.3983361967180952,-1.384041425878584,-1.367109058571924,-1.3334657205466267,-1.3190671379246541,-1.276300972801832,-1.2645715533326494,-1.4188895103334578,-1.34951547861707,-1.3033168007762557,-1.2795631389447186,-1.2781328748064158,-1.272111131595945,-1.2463487958130754,-1.2363622837853987,-1.198504632521782,-1.196092680210673,-1.2633911962690645,-1.2089787890806083,-1.172667998195001,-1.1669634417648993,-1.179474897283482,-1.1852510048448452,-1.1677776605786312,-1.1625912530094618,-1.1307736539878288,-1.139099857360941,,,,,
2011-01-26,2.932526197650198,3.756561466800787,3.743646956445973,2.787637420441299,5.831509973895148,7.167523869909601,-2.1115262477926393,-2.2771370810409506,-2.3081700368327653,-2.292447286598247,-2.2926301758904084,-2.2704730254724406,-2.23784969470607,-2.2275504595676328,-2.2026710416409716,-2.1867465845301193,-2.170264546553749,-2.1977102919166245,-2.169463889974364,-2.119283003390661,-2.095158784875267,-2.0583842403329125,-2.008157822291227,-1.986498375961669,-1.9481579661003305,-1.9217848055007307,-2.1313550040902203,-2.0746254563736963,-2.017231613153749,-1.953322353354447,-1.9196042829374749,-1.8792830173569923,-1.8239687564272908,-1.7981710713458179,-1.754131340075914,-1.7249225788600735,-2.0051510618796278,-1.922667714123057,-1.8592067054205015,-1.7953321308817127,-1.7611721583905118,-1.72382932493048,-1.670609185076428,-1.6446929258622847,-1.5991364129558998,-1.5711532070108447,-1.8199234927161776,-1.7550655904878485,-1.7006888854992235,-1.6454378827559513,-1.6165345719470317,-1.5861770902608678,-1.5395338929671294,-1.5160113716575794,-1.4715180268423582,-1.4473139820854968,-1.6050925921786396,-1.5816183217733815,-1.5450188386602202,-1.5034148298526286,-1.483280654379495,-1.4624225207622066,-1.425326863818909,-1.405909771870064,-1.3642401124827723,-1.3456353470385654,-1.381751187263744,-1.408724958609919,-1.394138752898503,-1.3688607475363117,-1.3596034532261019,-1.3498283888245304,-1.3243384353633942,-1.3102757548938408,-1.2727327431105298,-1.2611624010723264,-1.1620620748954158,-1.2401731214336904,-1.2490612396601737,-1.2412961014271178,-1.2441107152100201,-1.2464006825285798,-1.23399207094758,-1.226248451131362,-1.1938641619283652,-1.1905565130655145,-0.9519773219249239,-1.0779862318522648,-1.110209945774298,-1.120220593324257,-1.1357048819435422,-1.1506414449869138,-1.1524010327644452,-1.1517583393918642,-1.125398741808177,-1.1314761689656687,,,,,
2011-01-27,2.950441977694184,3.759226075534484,3.7408241612861013,2.779775336554138,5.829618920302833,7.16976563467746,-2.354589715666542,-2.3814011434037936,-2.3428290130391134,-2.294980026173364,-2.29807885579457,-2.294876680432092,-2.2584024688951954,-2.2258845046272167,-2.1889229848128693,-2.2132198472149347,-2.285047411398905,-2.253564861573812,-2.1975296643879543,-2.1357533273027207,-2.11433181355115,-2.084949603145159,-2.0313594680652924,-1.999242703967635,-1.955865639354534,-1.9453809456628286,-2.1844435965353544,-2.114237014187536,-2.0493478562922283,-1.9818306012597036,-1.94925380156695,-1.9093512114416598,-1.8501519591520394,-1.8197801700015372,-1.7738102263417606,-1.7481790359653782,-2.0616351082898507,-1.9695142728196098,-1.9019281126949188,-1.8341644589658779,-1.7990820005169872,-1.7581517676528569,-1.6999872318250728,-1.6721511090617287,-1.6257347823529835,-1.5954279582903985,-1.9249335393336855,-1.8237338860480912,-1.7575777792743879,-1.6931122052122296,-1.6611249638404981,-1.6251947858317886,-1.5722633185032722,-1.547490050268984,-1.5019860154010483,-1.473483680091126,-1.7810600733170847,-1.679768030470081,-1.6176533286757036,-1.558676275914545,-1.5333857470963166,-1.5063983612181622,-1.4615342835926626,-1.4402108219298773,-1.3965609911978125,-1.3743530965607755,-1.6349208511280797,-1.5393962498449156,-1.482870655567371,-1.4306571515965774,-1.4143382793129062,-1.3989164130972076,-1.3641336357148097,-1.3465665460136635,-1.3054738139979403,-1.2929728137072407,-1.489832364687615,-1.403635980395976,-1.353530507035644,-1.308748171398502,-1.3027876360900363,-1.300685171112191,-1.2774750381148516,-1.2639225052906629,-1.2259448260612662,-1.2259551015154684,-1.347891736186316,-1.2729963705046123,-1.2296734069161799,-1.1925931600342945,-1.1977789596341237,-1.210160325471986,-1.1996660210679713,-1.190356302063927,-1.1559604760330462,-1.1709442985142198,,,,,
2011-01-28,2.9464842545850454,3.7467308222500337,3.70558169193055,2.7589144034429345,5.808418728099458,7.151751886091443,-2.2053647055970287,-2.2293831326728486,-2.223366134982644,-2.2352311936645117,-2.235628673367385,-2.210775743256764,-2.1918730446015275,-2.187263134555449,-2.16761366346847,-2.156029857633386,-2.0837160663290915,-2.0963363609692522,-2.076334888857003,-2.0551084660952488,-2.0380044099757404,-2.0054771332515147,-1.9680734108403266,-1.9536704482990672,-1.92739432244451,-1.9050206474484548,-1.9576307742160604,-1.9588345043603885,-1.9312197836573841,-1.8942549926832697,-1.8698172709938587,-1.8356075082757686,-1.790797747797533,-1.7721020853354363,-1.7423962569466154,-1.7169548805198207,-1.8301626709569938,-1.820497401023589,-1.7898147895931462,-1.7485754811813732,-1.7230826041957497,-1.6907721854136557,-1.645007900111202,-1.625105292416386,-1.5937090531462832,-1.569438900808705,-1.7034649801603516,-1.6837662494693941,-1.6531366959041223,-1.6151902262525595,-1.5926889846383858,-1.5645713729814472,-1.5219866551137742,-1.5028294497894705,-1.470816228933426,-1.4504334025047385,-1.578981502780718,-1.5501919117509404,-1.521686583949713,-1.4919931910607014,-1.475165835998052,-1.4527836390427462,-1.4162285259019967,-1.399170373884786,-1.3672682839225214,-1.352734448525683,-1.457628950670389,-1.4206919620948006,-1.3956350085969536,-1.377394795395923,-1.3680482676857086,-1.3524772698790872,-1.3240346822481224,-1.3100866086140834,-1.2788287523122592,-1.2717055479004213,-1.3399476774365213,-1.29575158482199,-1.2749475841156728,-1.2701637948308766,-1.269522318120351,-1.2615331196717159,-1.2428011410298831,-1.2327671217937775,-1.2025699704403419,-1.2042035909855855,-1.226217107441442,-1.1755698672653363,-1.15946788196591,-1.1693256459851888,-1.178214033101282,-1.178369558312795,-1.170626384883072,-1.1651809468473922,-1.136388713983971,-1.1480163441712752,,,,,
2011-01-31,2.9435122340813664,3.755670904250036,3.7261126164730007,2.785825725271777,5.818101740604731,7.159385213041416,-2.3320417710193784,-2.3543812192938693,-2.334427104365566,-2.3363089956580976,-2.33696373717214,-2.3100557427614454,-2.2746684589947685,-2.265810297686436,-2.2659113213624686,-2.235594350599351,-2.1902190908460524,-2.185895540318946,-2.153902049725108,-2.1246821897150503,-2.1054921970453324,-2.0710028319945097,-2.0261917107380536,-2.006701956893428,-1.9813145737283135,-1.94626461394115,-2.0432860687730603,-2.0225528823126955,-1.9847848301593487,-1.9420826199775838,-1.91514998950305,-1.879416575497205,-1.832873833388025,-1.8097630249567624,-1.7729078510500595,-1.7386258316943404,-1.8956078846208237,-1.8657969058401154,-1.8263202077004987,-1.7809026874097862,-1.7531777403610553,-1.7197256455506829,-1.6756804799961018,-1.652706691546822,-1.611504506762484,-1.5808781581183948,-1.7500410820745975,-1.7162228593204596,-1.6776374446554065,-1.6362236941559,-1.6119693753542443,-1.5829533496722092,-1.5440283078917667,-1.5235129572104216,-1.4822152935980548,-1.4571283790857694,-1.6083306114960199,-1.5739253456946811,-1.537862680446916,-1.504677614177627,-1.486623363534782,-1.4634504015559904,-1.4314228074090722,-1.4149602219397497,-1.3764273279266273,-1.3583242085863518,-1.4714544143186503,-1.4387172696899093,-1.4061711028092907,-1.3838542811750187,-1.3737952088102958,-1.3574298333943617,-1.333591675517102,-1.3223739299263217,-1.2887244604388306,-1.2788556371717774,-1.339884093050297,-1.310263427353351,-1.2818080037232338,-1.2719675746086552,-1.2711005853989266,-1.2622288907724635,-1.24757515409685,-1.242558551127407,-1.215494136541953,-1.2150426505984941,-1.2137683609948282,-1.1881601761901572,-1.1640941186213305,-1.1676556304632304,-1.1767796255129648,-1.1759038548714147,-1.1712389914998695,-1.1732371029576378,-1.15422152663023,-1.164379236985545,,,,,
2011-02-01,2.975759131721034,3.7774625120324514,3.7313568776551547,2.8300967277432205,5.834790269016879,7.175941027222159,-2.276682531327282,-2.292844762689359,-2.3331645392503693,-2.373699744218901,-2.393905928018852,-2.385352906864122,-2.368877498744084,-2.37695102801551,-2.381592889878809,-2.3218119300353064,-2.195025021144573,-2.1884737351853945,-2.182829470760822,-2.1691515238046017,-2.1572854089691487,-2.127107053972131,-2.088737974734217,-2.0750232219783142,-2.0485708079709597,-2.00277465203642,-2.083217514161737,-2.0593934458365557,-2.0277778883934796,-1.9879034443418244,-1.9619669920536698,-1.9239801788436297,-1.8777739800026394,-1.855604681769123,-1.8163805391257717,-1.7795057255957762,-1.9509185235316024,-1.9152186859855898,-1.872720124093679,-1.8247444261317816,-1.7951559916233142,-1.7568622710932327,-1.710108423164336,-1.6860611187084353,-1.642550202824665,-1.6125459374661826,-1.8066734717218371,-1.7636232282393898,-1.7206261567982992,-1.676089890403703,-1.6492273725915356,-1.6151320581538204,-1.5721834416117606,-1.5501238710953937,-1.507164775393232,-1.4830968848976778,-1.657070152760529,-1.6100863259031568,-1.5732271168667151,-1.539360722214119,-1.5192679520652097,-1.492271975024801,-1.4560051815946595,-1.4385137855768406,-1.3993111311291575,-1.380770148174993,-1.5067200342252465,-1.4582081053494589,-1.431427917819531,-1.4126342319062175,-1.4019252803179243,-1.3839933790833576,-1.3564655778878099,-1.3454474964048806,-1.3123932482644802,-1.2992636298700955,-1.3586167363527077,-1.3101858013500909,-1.2956065491049165,-1.2944353635109793,-1.2948091354570481,-1.2873234595575112,-1.2701040747965298,-1.2670877122439488,-1.2421533042329371,-1.2345116021926625,-1.2145694260782878,-1.1672495293724001,-1.1658171866142402,-1.183605375369673,-1.1961549895835253,-1.2001165748197276,-1.1944698640681948,-1.2007687929469437,-1.1857173948958988,-1.183785474537484,,,,,
2011-02-02,2.971419088971708,3.7669556140147047,3.711665372068052,2.825453905562352,5.83272962568334,7.173214748356931,-2.3740421945807237,-2.3588887510334104,-2.311255054504895,-2.275837162976702,-2.2896926004092837,-2.301091722201052,-2.31896423307086,-2.311146362612921,-2.2613081630491223,-2.247204866523418,-2.2331235417880504,-2.2075999205112944,-2.16205052856519,-2.1184168589662895,-2.105651379339154,-2.086292121301899,-2.0624498776276274,-2.040884897950979,-1.9951473266545425,-1.9706402516393844,-2.0938114286338405,-2.058780468808467,-2.013193976558306,-1.9658951504063251,-1.940529135690162,-1.907421434112626,-1.8651688308876628,-1.838717829246851,-1.7947232570192135,-1.7665464264990418,-1.9577607394464864,-1.91419197019856,-1.8672098145623477,-1.8193141456296478,-1.7904659551208448,-1.753898643919637,-1.7061729952023186,-1.679484954880573,-1.6360205462202302,-1.6076483171882607,-1.825942062408251,-1.7747927978820384,-1.7255921855702505,-1.6791036625333895,-1.6527123133243287,-1.6192266668685558,-1.5740234623914398,-1.5499428146707623,-1.5062774365138039,-1.479833795374612,-1.6988619523689636,-1.64101940753119,-1.5891391951252316,-1.5453226768884372,-1.5252351002797822,-1.4991281763885176,-1.4617872206787261,-1.4422657496398483,-1.3979035906608834,-1.374863452938278,-1.5767223881621497,-1.5129810226972897,-1.4581974754478,-1.417814936007072,-1.4064850377655131,-1.3906369553790459,-1.364945280721642,-1.3514512966664585,-1.3060226864580062,-1.287520986527127,-1.4595313390089748,-1.390589017469707,-1.3328306377029988,-1.2963066288273197,-1.295251976677701,-1.2916113218063228,-1.2803896291435766,-1.2741150271870259,-1.2273216264902271,-1.214308545237966,-1.3471773867927146,-1.273640724844981,-1.2129312191278703,-1.180466481230011,-1.1905709156156645,-1.200454233310851,-1.2058926245183803,-1.2078678808318857,-1.1594523628579643,-1.152779896618372,,,,,
2011-02-03,2.973348618268898,3.767175252213676,3.7058275208299585,2.825453905562352,5.83017133669779,7.175566221791506,-2.3358993344782584,-2.3205987489184574,-2.3394090553901274,-2.3535697609421864,-2.3774624690698523,-2.391567808199053,-2.365526251539844,-2.343788131553445,-2.3521529803916765,-2.316225369602903,-2.243514071378875,-2.2105505928934215,-2.1871724110197612,-2.1611120906630434,-2.1498042376212347,-2.1281010850548414,-2.0894515070194015,-2.066885007631164,-2.042737038048497,-2.0047620304929863,-2.1195990570150016,-2.0745837173479273,-2.0292985062901314,-1.9844303859196653,-1.9575862716426236,-1.9218073998035872,-1.8790869685239775,-1.8568117241626467,-1.8189436192461967,-1.783181174897422,-1.975387344324827,-1.923326503601613,-1.8710190644485787,-1.8213004959814851,-1.790592274768716,-1.7525966403786508,-1.7102346834043896,-1.6888367620109366,-1.646438311967418,-1.6150747895671567,-1.8203534758076754,-1.7650723585034755,-1.7156285665450737,-1.669900530180688,-1.6425065806701191,-1.6094059177657536,-1.5700413334840873,-1.549881719247602,-1.5082914000149714,-1.482751800214033,-1.6614551115040967,-1.6055870649872166,-1.5650404480272193,-1.5287304599186202,-1.5091485076739248,-1.485489388625675,-1.4508576946726643,-1.432187009731574,-1.3949122115439037,-1.3762982800983128,-1.5033243396568257,-1.44854495715105,-1.420250657482599,-1.3965466267347049,-1.3876051290856775,-1.3764285343672567,-1.3477617482033322,-1.3307710371688886,-1.300350488438827,-1.289624943731157,-1.348806459759283,-1.296106455040634,-1.2816739118511895,-1.2723100123468853,-1.275764199009315,-1.2791712135942817,-1.257399967665361,-1.242246088215865,-1.2206706528124975,-1.218749399284778,-1.1995054935992517,-1.1494181943846573,-1.1493707225860845,-1.155145821104842,-1.1720442556575843,-1.1915205965641877,-1.177385384859508,-1.164204921940622,-1.1531446177036437,-1.1609508073629142,,,,,
2011-02-04,2.9641538833168117,3.7483009995829795,3.7534656303659846,2.8213788864092133,5.839041540659891,7.178446317901085,-2.3208865793442137,-2.425741096181355,-2.4115636064721886,-2.3766538623805924,-2.392566835527166,-2.3992086514091047,-2.346601681239598,-2.3374065090752647,-2.373647701417602,-2.328753740121739,-2.269706065317699,-2.2883177997772033,-2.245484011677429,-2.1939098815381826,-2.1765066825876134,-2.1493356223509665,-2.0979297554999765,-2.077227115101871,-2.0587345659650778,-2.013966328148938,-2.176457366319318,-2.1404677037005513,-2.0814902950652088,-2.0229249762066157,-1.9909389545622935,-1.9501638164925899,-1.9002284874040127,-1.8744216613515168,-1.8317772551493168,-1.790607106752915,-2.05192786746915,-1.988495851746305,-1.9222420879318265,-1.862881072056014,-1.8276880906405664,-1.7846407535914015,-1.7363254967687407,-1.7088301181534002,-1.6571562188267337,-1.621415663527992,-1.9073365877991222,-1.836708456449044,-1.7691393289512403,-1.7128543008875312,-1.6815233372380252,-1.6430912365469714,-1.596489744383433,-1.56935899384352,-1.517448827079781,-1.4883802939195296,-1.7521094449197188,-1.6878353173255596,-1.6227904022318205,-1.571927543492295,-1.5488913884332312,-1.5194934681552452,-1.474669932807618,-1.4492473259289027,-1.402834198811242,-1.3814398188224466,-1.5931497163696218,-1.543480648476319,-1.483327766318935,-1.4392413197613696,-1.4272654177987367,-1.4098436369957816,-1.3668452169467533,-1.3440686038889218,-1.3072396033489622,-1.29442817241747,-1.4350436739448686,-1.4044928204700091,-1.3506100312315703,-1.314013276914557,-1.314782396996084,-1.311344175038983,-1.2702075211359143,-1.2507663623270402,-1.226657799400772,-1.2233193316724615,-1.2806029279562452,-1.2712338102310838,-1.2243473721988465,-1.1955420897247075,-1.2100278563314792,-1.221963130338338,-1.1827180728712794,-1.1671415035681734,-1.1583154827231141,-1.1653661711987664,,,,,
2011-02-07,2.9791149677305535,3.7680556326133328,3.7866389047314426,2.831830034783786,5.854449952314954,7.184667059504529,-2.2360813795214667,-2.337594490924735,-2.320419322577344,-2.3003021731565414,-2.3332654171322926,-2.349382898993677,-2.3471720949426325,-2.346879961178489,-2.33574641014615,-2.3106314318565477,-2.2129189822903257,-2.233558943480253,-2.195643315623775,-2.1621624026184545,-2.152982889743485,-2.1300942886327627,-2.100014882552718,-2.0825370693180307,-2.050072452998759,-2.021347591978865,-2.1417036441875403,-2.1076359439616876,-2.0578656277192953,-2.0173360823856026,-1.9873029486745408,-1.9463603560189189,-1.9028816180080497,-1.8777772277951297,-1.8359664811892544,-1.8076923947494503,-2.0318139209144794,-1.9682929271299678,-1.9135852478322575,-1.8706177739161507,-1.834078216175803,-1.7877975829765964,-1.739033395751705,-1.711386596571052,-1.6663286453767332,-1.6405942671744782,-1.8950574424477433,-1.8222782630165182,-1.7674999720646585,-1.7252220895604928,-1.6915946229996612,-1.6480101704094128,-1.5989416412662167,-1.5718039152515157,-1.5270931903800182,-1.5051925177178336,-1.7424485315952463,-1.6744530660234,-1.6227608997011234,-1.5831643849168224,-1.5584641360703773,-1.5227774125532774,-1.476662291887865,-1.4520291396473872,-1.4100176544997316,-1.3928699837316958,-1.5825921065335402,-1.5280608069976833,-1.4813456294096559,-1.4456153625161097,-1.4335481649686823,-1.409166695538213,-1.3682365923046513,-1.3475010908160585,-1.3098581111315206,-1.2981897313092878,-1.4214579615760956,-1.385122994602135,-1.3444046302089676,-1.3131791879985033,-1.3159018881218616,-1.3050571176794703,-1.2708948950059,-1.2550818834681363,-1.22307366048351,-1.2175077212686738,-1.2628346317764287,-1.2468046128905979,-1.212532825399257,-1.1860935363051754,-1.2047331019091414,-1.2088648309976184,-1.1826234752611375,-1.1725204964604978,-1.147163103090508,-1.1482690013447905,,,,,
