dates,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index,option_spx_logimplvol_mtau_1,option_spx_logimplvol_mtau_2,option_spx_logimplvol_mtau_3,option_spx_logimplvol_mtau_4,option_spx_logimplvol_mtau_5,option_spx_logimplvol_mtau_6,option_spx_logimplvol_mtau_7,option_spx_logimplvol_mtau_8,option_spx_logimplvol_mtau_9,option_spx_logimplvol_mtau_10,option_spx_logimplvol_mtau_11,option_spx_logimplvol_mtau_12,option_spx_logimplvol_mtau_13,option_spx_logimplvol_mtau_14,option_spx_logimplvol_mtau_15,option_spx_logimplvol_mtau_16,option_spx_logimplvol_mtau_17,option_spx_logimplvol_mtau_18,option_spx_logimplvol_mtau_19,option_spx_logimplvol_mtau_20,option_spx_logimplvol_mtau_21,option_spx_logimplvol_mtau_22,option_spx_logimplvol_mtau_23,option_spx_logimplvol_mtau_24,option_spx_logimplvol_mtau_25,option_spx_logimplvol_mtau_26,option_spx_logimplvol_mtau_27,option_spx_logimplvol_mtau_28,option_spx_logimplvol_mtau_29,option_spx_logimplvol_mtau_30,option_spx_logimplvol_mtau_31,option_spx_logimplvol_mtau_32,option_spx_logimplvol_mtau_33,option_spx_logimplvol_mtau_34,option_spx_logimplvol_mtau_35,option_spx_logimplvol_mtau_36,option_spx_logimplvol_mtau_37,option_spx_logimplvol_mtau_38,option_spx_logimplvol_mtau_39,option_spx_logimplvol_mtau_40,option_spx_logimplvol_mtau_41,option_spx_logimplvol_mtau_42,option_spx_logimplvol_mtau_43,option_spx_logimplvol_mtau_44,option_spx_logimplvol_mtau_45,option_spx_logimplvol_mtau_46,option_spx_logimplvol_mtau_47,option_spx_logimplvol_mtau_48,option_spx_logimplvol_mtau_49,option_spx_logimplvol_mtau_50,option_spx_logimplvol_mtau_51,option_spx_logimplvol_mtau_52,option_spx_logimplvol_mtau_53,option_spx_logimplvol_mtau_54,option_spx_logimplvol_mtau_55,option_spx_logimplvol_mtau_56,option_spx_logimplvol_mtau_57,option_spx_logimplvol_mtau_58,option_spx_logimplvol_mtau_59,option_spx_logimplvol_mtau_60,option_spx_logimplvol_mtau_61,option_spx_logimplvol_mtau_62,option_spx_logimplvol_mtau_63,option_spx_logimplvol_mtau_64,option_spx_logimplvol_mtau_65,option_spx_logimplvol_mtau_66,option_spx_logimplvol_mtau_67,option_spx_logimplvol_mtau_68,option_spx_logimplvol_mtau_69,option_spx_logimplvol_mtau_70,option_spx_logimplvol_mtau_71,option_spx_logimplvol_mtau_72,option_spx_logimplvol_mtau_73,option_spx_logimplvol_mtau_74,option_spx_logimplvol_mtau_75,option_spx_logimplvol_mtau_76,option_spx_logimplvol_mtau_77,option_spx_logimplvol_mtau_78,option_spx_logimplvol_mtau_79,option_spx_logimplvol_mtau_80,option_spx_logimplvol_mtau_81,option_spx_logimplvol_mtau_82,option_spx_logimplvol_mtau_83,option_spx_logimplvol_mtau_84,option_spx_logimplvol_mtau_85,option_spx_logimplvol_mtau_86,option_spx_logimplvol_mtau_87,option_spx_logimplvol_mtau_88,option_spx_logimplvol_mtau_89,option_spx_logimplvol_mtau_90,ge_bond_nel_sieg_theta_1,ge_bond_nel_sieg_theta_2,ge_bond_nel_sieg_theta_3,ge_bond_nel_sieg_theta_4,jpm_bond_nel_sieg_theta_1,jpm_bond_nel_sieg_theta_2,jpm_bond_nel_sieg_theta_3,jpm_bond_nel_sieg_theta_4
2010-11-23,2.690429192344808,3.5769977214658444,3.560056957217148,2.553133672532098,5.72362431686974,7.073888170246152,-2.0522192514567767,-2.103735505920512,-2.055120964012314,-2.01704418197511,-1.9897231148546668,-1.9537540408472631,-1.9384798098079987,-1.9464871523649707,-1.9656066978351587,-1.970006857461981,-1.9486369058129356,-1.9655350955144408,-1.9087702643796376,-1.86716054574526,-1.823396296999471,-1.7907837157401163,-1.7692136433781536,-1.7633768518723263,-1.7559235460493017,-1.74620906420679,-1.8389461756396817,-1.832715507472304,-1.7741199390052582,-1.7321841243736154,-1.6813781996175874,-1.6514838318071474,-1.6261739256728711,-1.6124014190417897,-1.5918923532182492,-1.5768144103167443,-1.7259731056854906,-1.705438048414528,-1.6492835105443635,-1.6091615400454042,-1.5575289664972074,-1.5299416346538832,-1.5025424887323944,-1.4845484325275318,-1.459087755982451,-1.4437077728524907,-1.611877077411079,-1.5836552498329557,-1.532813666219501,-1.4959534660811078,-1.4477765691121334,-1.4222165514916216,-1.393859888079879,-1.3741512675484588,-1.3491061782985263,-1.3367814004118834,-1.4982369367140134,-1.4671965889444964,-1.423573532286053,-1.3909594073657074,-1.349281274264439,-1.3255502222507682,-1.2970491124189072,-1.2774145514722728,-1.2566297258399963,-1.2498458263413064,-1.3861616912216386,-1.3558236338557226,-1.320652238844082,-1.29294987137338,-1.2599836656014645,-1.237936303859951,-1.2098973717651391,-1.191671938992911,-1.1780877825918128,-1.1788626587740128,-1.2763980908971837,-1.2492649489789205,-1.2233076024017733,-1.2009592559998925,-1.178342589369436,-1.15786973966562,-1.130760032504626,-1.1149789425996568,-1.1109748746525725,-1.1210783452783726,-1.169422903605274,-1.147237802967245,-1.1309260636126717,-1.114214857323025,-1.103174636889119,-1.084192531350827,-1.0583813940684292,-1.0458742567997168,-1.0534730827016767,-1.0745594617904248,,,,,,,,
2010-11-24,2.701783942380683,3.59098268196201,3.58541713573919,2.566747739402916,5.74347743431119,7.0887008895961605,-2.098024017938713,-2.1605676234061315,-2.142682210751199,-2.0997845510690043,-2.064212467746553,-2.019335853014264,-1.98002790390832,-1.9755881086030032,-1.9963279725018068,-2.0077972745309496,-2.011937201278235,-2.027973706017808,-1.9793667241364945,-1.9310270446075617,-1.8757755848314128,-1.8357644068368584,-1.801060952820059,-1.7884336776367615,-1.77975209304882,-1.772225462880001,-1.9092561847698517,-1.893702227044355,-1.8313744775796377,-1.7822408779593373,-1.7197567931802922,-1.6839875566758216,-1.651356605250585,-1.633697481500252,-1.610390865948587,-1.5949245098874478,-1.7952720316561182,-1.760292461674232,-1.6958169921164472,-1.648869058153397,-1.5869961538718609,-1.5551115873690582,-1.522970294728046,-1.5022285240713746,-1.4730652950207637,-1.45589030647397,-1.6744861819198964,-1.629411273513848,-1.5705784603571822,-1.527770975032986,-1.4717466135460706,-1.443533061307401,-1.4108141492287458,-1.3882848239770722,-1.3590030469985903,-1.3441518585218055,-1.5504281847405654,-1.502088011568946,-1.4540595235739977,-1.416689266585473,-1.3701645251974703,-1.345493007587893,-1.311432936855939,-1.288025961894703,-1.2626811525258357,-1.2530643156759678,-1.4256995982295195,-1.3789060136518805,-1.345019599572154,-1.3139461545799505,-1.2795522208622974,-1.258347239987662,-1.2223726425975558,-1.198756533853458,-1.1804027687657117,-1.178321533963885,-1.3021227160275424,-1.2601464269701006,-1.24247543677951,-1.2182600619692368,-1.197943485097181,-1.1801652679616166,-1.141827565882771,-1.1185120506221269,-1.1095775557783518,-1.1169973728921028,-1.1809139787677196,-1.1458911741470403,-1.145633380114842,-1.1286295089692129,-1.1238610158532054,-1.1094948150085846,-1.0684303917499731,-1.0458166223229288,-1.0483256619633246,-1.067037159085518,,,,,,,,
2010-11-26,2.694856884115965,3.575934695097802,3.585691576567728,2.557692319513648,5.74614248582226,7.081204257272494,-1.938278315261776,-2.0120539171243323,-2.0073101319282203,-1.9879780918104089,-1.9652656863772784,-1.9345630312453836,-1.9112573584525896,-1.911971274480272,-1.9376769985931304,-1.955534785167615,-1.859248715620229,-1.90002374547346,-1.8699774070507296,-1.8399827927746788,-1.7994100491078064,-1.7710122370201882,-1.7460767284217529,-1.7382655574657793,-1.7381422355597744,-1.735819585972459,-1.7651972777726848,-1.781941055478035,-1.739767011674814,-1.7052932327250527,-1.6575330877052552,-1.631614488869816,-1.605482988142751,-1.5923655093458664,-1.5784070058060826,-1.5668141774420343,-1.6605115204188967,-1.6609841932510796,-1.6162005347017956,-1.5814877287320217,-1.533610873428903,-1.5102899922071502,-1.4832422211057714,-1.4668761357464857,-1.4464340167332492,-1.4319243955285226,-1.5490212730490769,-1.5395038294705614,-1.4987942531920255,-1.4667690917152525,-1.4236383594047832,-1.4030014535835431,-1.375228267767013,-1.357014021585916,-1.334988834266052,-1.321724209142782,-1.433825442777535,-1.4191572593127455,-1.387081604643293,-1.35976506127881,-1.3248172114025445,-1.3069306503527296,-1.2785680637180266,-1.2595062378130792,-1.239385658633069,-1.2303584670780292,-1.3172910269957148,-1.3010607381924988,-1.2806243731940548,-1.2594027917121864,-1.2351149764452105,-1.220032220591604,-1.191180568106874,-1.1720146082810077,-1.1564180909416777,-1.1539548463944802,-1.201143413923607,-1.1859277118030105,-1.1790173710430694,-1.1648266554422506,-1.1530088143255748,-1.140774600561093,-1.1115100034205132,-1.092810576321246,-1.0837980415987856,-1.089833073616616,-1.086588575374669,-1.0741815031373914,-1.081889446927057,-1.0753425576968112,-1.0773281896246896,-1.0679811657544436,-1.038362733490981,-1.0205801963469483,-1.0198380167348708,-1.0360750305777875,,,,,,,,
2010-11-29,2.70366727677336,3.5844102078242086,3.566248435957702,2.5652416224402743,5.749650914425273,7.07982445931174,-1.9767108099492772,-2.025477368210852,-1.9928816902195736,-1.9607265486777012,-1.9433401550361364,-1.9211978666041445,-1.9044765937951689,-1.9083349329755903,-1.932249234400982,-1.944506813085979,-1.870253982548952,-1.896941169818022,-1.8542732992386963,-1.8188910242302896,-1.7822509040703358,-1.7601797747933636,-1.7386374052513798,-1.7331127782185918,-1.7338636631757098,-1.730168810210207,-1.7601293167491108,-1.7701910887139336,-1.7242414139259548,-1.688408860928586,-1.6434504476362637,-1.62231926588411,-1.5978296308040345,-1.5864887907788416,-1.5746638010077696,-1.5637026753943304,-1.648498928683205,-1.6463524247898702,-1.6018327494668785,-1.5674346336396603,-1.5215028961685164,-1.5018830352909325,-1.4756637357919649,-1.460778365947004,-1.4428592921234722,-1.4297337881052437,-1.5369689444681056,-1.5261055090443492,-1.486236763828244,-1.454555170350033,-1.4127465539836086,-1.3950349926334815,-1.367924282235116,-1.3510373607129105,-1.331339899313043,-1.319405858794953,-1.4266870120610966,-1.4098203242716816,-1.3767602711974158,-1.348662424029112,-1.3145970328822614,-1.2990817392715188,-1.2716833465631892,-1.2538965868956626,-1.2354885991897344,-1.2271604824613962,-1.3184415829386191,-1.2976560537583537,-1.2728069653731535,-1.2488701507312128,-1.2251621366670526,-1.2120594445953523,-1.1848243411354684,-1.1669567897354385,-1.152139687896612,-1.1492901205202706,-1.212749545138129,-1.18963221374254,-1.1738609247268694,-1.1544574019025442,-1.1430148036193175,-1.13249204160705,-1.1057674622373723,-1.088448866869536,-1.0790302479692588,-1.0832082816519335,-1.109927798823214,-1.085678354549445,-1.0794732985745763,-1.0648290709014587,-1.0670521345365622,-1.0592419796746009,-1.0333022675218797,-1.017030971450234,-1.0144887582177522,-1.0270487937968722,,,,,,,,
2010-11-30,2.694856884115965,3.570332376651934,3.5484183924118025,2.5523705752546766,5.73143330901677,7.073735710562973,-1.8662966708765,-1.925491629513242,-1.9023915177180832,-1.8891079307101448,-1.873525960410144,-1.856162773578975,-1.8445320431980932,-1.8548447114521247,-1.8850397466389075,-1.9003429014744675,-1.759153243310828,-1.8007893457420197,-1.7712757893059743,-1.7495750725874206,-1.721229687179833,-1.7048124420587627,-1.6899992075835164,-1.6900936250929488,-1.69681275006688,-1.6941907145548465,-1.6525059533370312,-1.678616042287096,-1.6475177419354785,-1.6222734591234107,-1.588798479443674,-1.573519368375233,-1.556119370340662,-1.5496361103807632,-1.5435582118736333,-1.5330272169543129,-1.5472549631041297,-1.5597199055699105,-1.5304162638987604,-1.5050278051240886,-1.4716114917255916,-1.4575990717304426,-1.438010381057742,-1.4273407115337595,-1.41518028078385,-1.4027604062551042,-1.4440205768902938,-1.4445295517839178,-1.4193515217259334,-1.3962102576152682,-1.3664935763869372,-1.353837939215746,-1.3323396719149097,-1.3191402777709962,-1.3054399902202372,-1.2951529180939638,-1.3432107752194329,-1.3332530438160286,-1.3137764724982284,-1.294569651036401,-1.2711687606036497,-1.2599353786302994,-1.2367307761164192,-1.2221981160679671,-1.2102124977352458,-1.2049815647760636,-1.2450760327436765,-1.2259498070957484,-1.2132081928183365,-1.199122662482575,-1.1839498227320857,-1.1741876797487176,-1.1494293058490128,-1.1344568151468948,-1.1266296194179706,-1.128736034793622,-1.149752125911769,-1.1225815948280808,-1.1172197443163074,-1.1090817352585407,-1.1035512494217834,-1.0952978712557555,-1.069103151413362,-1.054376607129922,-1.0526174477540755,-1.0639533231222067,-1.0572927124321352,-1.0230479994404489,-1.02543286047363,-1.0238057943214338,-1.0289710361053312,-1.0222557390262288,-0.9947169675465456,-0.9807750804574203,-0.9866289341314805,-1.008848390093167,,,,,,,,
2010-12-01,2.7241203812797044,3.590720721031295,3.579346356442018,2.5860934676741127,5.74816611896501,7.095122418720439,-1.958731708350899,-1.991817549139699,-1.97331722042312,-1.946478414751852,-1.9325629830500304,-1.9107156155564409,-1.8906074791636296,-1.8949444879343151,-1.9068962266752123,-1.92121943108479,-1.8748019795083224,-1.8807249055764164,-1.8433542727310652,-1.8088399900786576,-1.771928604745219,-1.7504527351667762,-1.7288991564730047,-1.7247038401476156,-1.7196954919288012,-1.7159997889923708,-1.7797000843410775,-1.7653504588457607,-1.7185305568168836,-1.6808902539146031,-1.633582293523169,-1.6131508513256496,-1.5902189485221985,-1.5807196827401524,-1.5662942578688777,-1.5541634912115383,-1.6769281551701425,-1.6482358505016612,-1.598860969272002,-1.5612759831302068,-1.5120883639662346,-1.4931450525141905,-1.468876609272611,-1.456159288530855,-1.4370346215842804,-1.4222324913960758,-1.569442279990377,-1.5312454058109153,-1.4842290011678156,-1.448918834364086,-1.4037852407049938,-1.3866392172874231,-1.361061184247853,-1.3465548986770366,-1.3259065458454848,-1.3122616295177267,-1.459594935354007,-1.415689198893978,-1.3744418960290203,-1.342944120433631,-1.3060886110651937,-1.290964868379424,-1.264094926466548,-1.248824374470887,-1.2289154830435949,-1.2191789199447671,-1.34917306314027,-1.3024486574251344,-1.269266347835121,-1.2426315164868025,-1.2171063286678998,-1.204174521285427,-1.1760242537397276,-1.1607515631316123,-1.1432719424815636,-1.1395546723446497,-1.239481418643329,-1.1920862751061485,-1.168451253341277,-1.147380009679237,-1.1354113659987433,-1.1248032760962954,-1.095380084912956,-1.0806895089820638,-1.0669514971515843,-1.0709671880129883,-1.131437688417115,-1.084933849182378,-1.0717419436802065,-1.056682387890621,-1.0599008481291323,-1.0517214708646812,-1.0210297902176055,-1.0073808347902364,-0.9984389588313,-1.0116486272632503,,,,,,,,
2010-12-02,2.74716193395838,3.620672880556585,3.595820737862331,2.6236971059304306,5.753683133109661,7.107859450363458,-1.9196223554256853,-2.018000632522386,-2.026828281099556,-2.01205684370833,-2.0043977305785736,-1.981118172411067,-1.956564313577474,-1.9555473489165252,-1.9753894575891529,-1.9906183778552125,-1.90153410675641,-1.940249853968677,-1.912864765593008,-1.8793111213771017,-1.8374979564487648,-1.8128528346531712,-1.784938146456713,-1.7765533515145575,-1.7701196099810248,-1.7645841598822565,-1.8488413257959584,-1.8437911061792656,-1.7950760214641464,-1.7516265902470072,-1.693839011445276,-1.6696130343535822,-1.639586561838628,-1.6264400639554286,-1.6061948425928974,-1.5915120200619557,-1.7666609438711265,-1.7340592527928904,-1.6759683983170712,-1.6291196704315438,-1.5676576177910184,-1.545004359897398,-1.5136657895235222,-1.4974011555911984,-1.4709009281303806,-1.4537620764800456,-1.6618421511896737,-1.615872008762512,-1.5573534546860102,-1.5117346283571165,-1.4551001580001963,-1.4348084771522198,-1.4027017484675568,-1.3844247918310004,-1.3566621155605003,-1.3414208240385668,-1.5414125117967266,-1.4931238305508558,-1.4404844124734206,-1.399312910172907,-1.3534622840660346,-1.336095589483783,-1.3036083859151546,-1.2841009515426831,-1.258601101013748,-1.2483749162393296,-1.4115257089047415,-1.3687551735188277,-1.326189033489297,-1.2916383525781392,-1.2607729595378458,-1.2467478072305291,-1.2141669679398408,-1.1940041250573594,-1.173395046973443,-1.1706021978400087,-1.277021150794587,-1.2448692659211065,-1.2149825560551313,-1.1884662241382102,-1.1755511700131795,-1.1651843630019223,-1.1327287435656166,-1.1123474198655294,-1.098680363099989,-1.105329178142703,-1.1414188386845538,-1.1228999685969805,-1.1071568156728655,-1.0895415747130637,-1.0966558457618276,-1.0901940608630405,-1.0580350274268575,-1.0377763831357565,-1.0327178611272498,-1.050576402060461,,,,,,,,
2010-12-03,2.7531382829181354,3.628277175797884,3.616306073103445,2.632881153386356,5.751635692091588,7.1104593602588695,-2.0137602187666293,-2.085290950464465,-2.074937465519316,-2.0623088250768657,-2.06196492939793,-2.0340404665359366,-1.9935156051054916,-1.9906682561284248,-2.016421381425051,-2.02686907444713,-2.004664692066821,-2.0137234263120787,-1.968747582500658,-1.9293419880744835,-1.8848051606874656,-1.856748371512855,-1.8182099894015509,-1.8070416243918932,-1.799605994978408,-1.7917494321491263,-1.951211326835151,-1.9169064797540567,-1.852664473077703,-1.799620414951696,-1.7340353994378856,-1.707171571955018,-1.669808920834317,-1.653507585365054,-1.6291848748345603,-1.6132929107031355,-1.859985210027408,-1.801916295505342,-1.7308955322723956,-1.6739030586844277,-1.6027644380885675,-1.5779331817421096,-1.541234066175905,-1.5217958402268836,-1.4902914112507015,-1.472140734073801,-1.7405451160817027,-1.6752871187209388,-1.606679391062667,-1.5525847291208137,-1.486491318905483,-1.464259576228608,-1.427879007291355,-1.4066397892248546,-1.3742987668016422,-1.357596928165956,-1.6027042332305852,-1.54235359489296,-1.4823691621496178,-1.435818247898024,-1.382113597646958,-1.362883430221604,-1.3265773438762032,-1.3044778621310524,-1.2757579565814845,-1.2631428061999186,-1.454767950927717,-1.4071070794779346,-1.3595925768662789,-1.3236000101259326,-1.2874019542410675,-1.2714698719948625,-1.2350587211859632,-1.2127887356830875,-1.1910109326750131,-1.1845271283557604,-1.3029297980988284,-1.2723415823095596,-1.239422032748297,-1.215828529185305,-1.200700477837939,-1.1882922968490266,-1.1516396959112287,-1.1297219601684754,-1.1174868422019792,-1.1188390739540683,-1.151408235675933,-1.1399039183781463,-1.122523469794436,-1.1123438389363287,-1.1207454514516415,-1.1120378699501594,-1.0750373937353872,-1.0538792491859978,-1.053313668236354,-1.0640138292629815,,,,,,,,
2010-12-06,2.7483600645057087,3.6350698385493514,3.606923458939296,2.6342888355401497,5.760011567922631,7.109160250252359,-1.998637104368986,-2.089437906525235,-2.097238104944521,-2.073751652099742,-2.0449255467108287,-2.017082572726054,-1.986864479000945,-1.984109843818617,-2.009109638995697,-2.025415886369548,-1.983048378494588,-2.0080378020807053,-1.975270371967632,-1.9300956584189688,-1.8749365212072104,-1.8497517073333016,-1.8169743066028456,-1.8050473985188984,-1.79574273000176,-1.7902131495200424,-1.9282236211322168,-1.9068461019080656,-1.8513644230119093,-1.7957678104706871,-1.729095645276759,-1.7062150924499029,-1.6715851656436191,-1.6539098861976194,-1.6268027431864744,-1.6113003611879724,-1.8401621138997597,-1.7918858366419153,-1.7277033906238963,-1.6696648846897442,-1.6013202066630965,-1.5805135005926452,-1.5444875708530978,-1.5232399405076775,-1.4882529519141614,-1.4694639362828268,-1.727066493686226,-1.6684228037885538,-1.6057867408158897,-1.550862655789608,-1.487571152298009,-1.4686793673004848,-1.431569358799287,-1.4082190513398942,-1.3718658404789716,-1.3540698564585278,-1.597277470458122,-1.540640000132846,-1.486594860048447,-1.4385804329484622,-1.385029104341699,-1.367937571998699,-1.3299660307508332,-1.3055528726469383,-1.272406404364519,-1.258627741555213,-1.4579331237500823,-1.4116334060152949,-1.3707301506840348,-1.332153621576638,-1.291647885933203,-1.2762708054861382,-1.2376020571245314,-1.2128892839177288,-1.1863397827844273,-1.1788985030113293,-1.3144770660375216,-1.2835686572667282,-1.258527993271955,-1.2310123345533954,-1.205895321517699,-1.1921665270398352,-1.1529253457547095,-1.1284901446578928,-1.111169339190954,-1.111974502289638,-1.1707286500740266,-1.157884644097326,-1.1501396942180038,-1.1346645820328125,-1.1265943018054536,-1.1144614493963358,-1.074744799261775,-1.051034606090824,-1.045068756475543,-1.055788373736133,,,,,,,,
2010-12-07,2.767927877357587,3.6191461299881498,3.6189691976723415,2.62794582486054,5.753870209315222,7.109675193844721,-1.965523564006487,-2.088134266469257,-2.0976526361083967,-2.0614093574846,-2.0452071588311265,-2.020902639258,-2.0043449357609453,-2.0052616975703934,-2.020526120527298,-2.0355265402437115,-1.952202547653102,-1.996375808465014,-1.963188954641004,-1.9298045841590965,-1.8847258470520063,-1.8564235833328373,-1.828871612131843,-1.8191244528408452,-1.8077934034467191,-1.8026784412813128,-1.90828531737524,-1.894764766014967,-1.8377564404190512,-1.804588127136407,-1.7442114169957512,-1.7151827251039222,-1.6812729170878935,-1.6650054785508397,-1.6392543561339044,-1.624773395985609,-1.8375756763973985,-1.7867763830711847,-1.7201638669255686,-1.68539383969781,-1.6190357344949713,-1.591415463990645,-1.554120692102028,-1.5339089063862117,-1.5009740010995274,-1.483200123506046,-1.745450900050706,-1.6752395364045378,-1.6094482137768502,-1.5718331239028076,-1.50601866617541,-1.481267424577473,-1.4426128585393891,-1.420175850352748,-1.3847744919297635,-1.367594358724384,-1.637711165342102,-1.5623354040353152,-1.5048187423625667,-1.46351906052799,-1.4028805393738633,-1.38203379919315,-1.3434650974026316,-1.3200143764706334,-1.2854479200245688,-1.2716019418490772,-1.5196988714069333,-1.44967313226412,-1.4056174248311009,-1.3600797611189974,-1.3079312038770068,-1.291743261301166,-1.254331816897326,-1.2307592424643774,-1.1994754310802356,-1.1910574175241682,-1.395836082868568,-1.3383938632698822,-1.3112902601749017,-1.2611652003955545,-1.2198827089900672,-1.2089146085938671,-1.1734793637491323,-1.1504656763446672,-1.1243704227884643,-1.1230938212306925,-1.2695109031298628,-1.2292746525737206,-1.221366041013949,-1.166450152392417,-1.137730942373589,-1.1324066479575403,-1.0995901210183463,-1.0776711950161597,-1.0583131597483115,-1.0656653104768767,,,,,,,,
2010-12-08,2.7685179478693,3.644553933574242,3.621095672811336,2.6272377528099167,5.762629831798482,7.113370095745384,-1.9967771312292084,-2.099726371322502,-2.116805669343637,-2.0988064903806567,-2.0732009836950325,-2.040271442847253,-2.034191998079621,-2.0377424738060474,-2.055301318449278,-2.073346705085424,-1.9929827373179887,-2.020958412750328,-1.990580079223608,-1.96356278973366,-1.9100073807950368,-1.877628387426872,-1.853594337597051,-1.844084750727144,-1.8331585045663927,-1.8287323774304185,-1.9448422845308837,-1.9215184241641428,-1.865755790603088,-1.8328536448074149,-1.7659265372452395,-1.7354988930696749,-1.7015954153596693,-1.6848614865541622,-1.658794120893707,-1.643953415253496,-1.858305990003359,-1.8075332007656952,-1.743513713150901,-1.7070527007644654,-1.6366581702962255,-1.60907391371969,-1.5704866383086848,-1.5501182001622924,-1.516693050122481,-1.498088519890748,-1.742576972448444,-1.684431754268408,-1.624587780548813,-1.5862731605423006,-1.5192194396502945,-1.4950642080668568,-1.4553100512186186,-1.4336865525932796,-1.3979154195811592,-1.379738880700054,-1.6074094866205109,-1.5565654819954375,-1.5093957201256307,-1.470464948979006,-1.4114557157813157,-1.3911203945647088,-1.3526877050874393,-1.3314788729657503,-1.2968413129964345,-1.2820201051765987,-1.4612384467345652,-1.4271751004742907,-1.398137432266156,-1.3594795894909342,-1.3117593117941937,-1.295505704442728,-1.260214315948786,-1.2406465074393718,-1.2097102671241202,-1.2004692013810163,-1.3104565339242034,-1.2985382395866911,-1.290866297394957,-1.2531128029256609,-1.2188983573183572,-1.2068998315253685,-1.1761163272647417,-1.1591249301001714,-1.133885239467383,-1.132041619393145,-1.1594766625687911,-1.172174748187837,-1.1875396275563512,-1.1511320742210072,-1.131907793890126,-1.1242755056146791,-1.0990483913458904,-1.0853701821575696,-1.0674485102012603,-1.0745813059926526,,,,,,,,
2010-12-09,2.7737817602867896,3.658121232856901,3.631398635365934,2.62794582486054,5.7591667230022905,7.117205503164344,-2.040358126912404,-2.112820068859946,-2.1259959405608573,-2.1128510682989976,-2.096421437521823,-2.059782565161498,-2.047394516664607,-2.050941637664859,-2.0693365885801964,-2.0920776586944427,-2.0326773371712155,-2.039251414693264,-2.006911583620705,-1.986522367786327,-1.937938537617405,-1.9002774895146772,-1.871930489532401,-1.861799994591511,-1.8495929285265296,-1.8466220875004915,-1.987330143613836,-1.9476226910290508,-1.889964288540956,-1.8642720391177137,-1.79759982851475,-1.760951394544375,-1.723805352589036,-1.705858333161256,-1.6770470519143246,-1.6620320110793605,-1.9091137757169685,-1.842907064387376,-1.775868543546005,-1.7463754381526568,-1.6714075991217032,-1.6370964093818634,-1.595783498318422,-1.573660538958238,-1.5364598366036375,-1.516941445489194,-1.8052290811918523,-1.7295895743758447,-1.6650539874891652,-1.6329142191512471,-1.5565656565807575,-1.5254845130194097,-1.4831702941553606,-1.4593020181353376,-1.419024469183036,-1.3997617047352773,-1.683427959946871,-1.6113645066289377,-1.5577490584751588,-1.523845442702416,-1.4510408723038903,-1.423805644755183,-1.382746046863826,-1.358847827535052,-1.3191937570818832,-1.3035182245470196,-1.5506507875594624,-1.491077268285101,-1.4540431473134643,-1.419048803571513,-1.3533081423357225,-1.3303495289328906,-1.2922063209918897,-1.2695439383260347,-1.2332509550939497,-1.2237041913560778,-1.4124006141373877,-1.3708067988689956,-1.3539316407658282,-1.3183584384967806,-1.262193755708548,-1.24381442859508,-1.209844875860718,-1.1893876334944955,-1.158587449709476,-1.157255939681501,-1.2726793138599322,-1.2520042635145965,-1.2573480097129852,-1.2215840766255908,-1.1767748503757312,-1.163186530107984,-1.134363021767908,-1.116877088102216,-1.0933053371076074,-1.1020132388085335,,,,,,,,
2010-12-10,2.807648144990621,3.673199666223456,3.644195846487296,2.6349919342253347,5.761195670851184,7.123189187226294,-2.0035763995724567,-2.106588710038178,-2.108351562515624,-2.0916282816871608,-2.0991225147749746,-2.0787581082193127,-2.064096035478725,-2.0753428938042133,-2.0991624358570653,-2.11837434754509,-2.0136037734774286,-2.037741554996644,-2.001631533387356,-1.98012359925742,-1.943393051839957,-1.9139816250441997,-1.885294730983598,-1.879327694905229,-1.8688361419303927,-1.863639768219087,-1.970672429352418,-1.9425238273849963,-1.8878050770666297,-1.8629610956286051,-1.8019709049236592,-1.7693546822054924,-1.7330143881977924,-1.7175254690906168,-1.68930125196224,-1.673039687584962,-1.8811059852095289,-1.828158114120165,-1.7701625776976333,-1.7431611249347088,-1.6722038839117277,-1.640214627724878,-1.6003173243141096,-1.5800509489981929,-1.543673072350498,-1.523567880844775,-1.756305551694399,-1.701413700577244,-1.6512016864501515,-1.622956754294038,-1.552137102565716,-1.5233594485785111,-1.4826763270273808,-1.460771661184136,-1.4223653066362465,-1.4029169550154492,-1.6087194024360347,-1.56786346835589,-1.5327284855117225,-1.5039239560597246,-1.4402857563629483,-1.4164945973652836,-1.3769729956973396,-1.355620076447953,-1.319413321810703,-1.3037452467868602,-1.4489881982388786,-1.4316959035342038,-1.4159931037699502,-1.3871262002265718,-1.3354938207725036,-1.317919206790288,-1.2809677502715529,-1.261759462044917,-1.2308561945539025,-1.2213365190631529,-1.2849166991055705,-1.295849624658147,-1.3018218333143563,-1.2732448675929249,-1.2368423647066626,-1.2263372191316184,-1.1929977797421605,-1.1771325626950335,-1.1539325331029224,-1.1524966020155465,-1.1216514558590678,-1.162269128267044,-1.1907294782452793,-1.1626854642281803,-1.1435879072046748,-1.1407381329539663,-1.111794553148442,-1.100199888277828,-1.08664354904439,-1.0949773867114048,,,,,,,,
